city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
encinitas,ca,triangle,20.0,2/8/2011,33.0369444,-117.2911111,2011
galesburg,mi,triangle,10800.0,1/31/2011,42.2886111,-85.4180556,2011
north myrtle beach,sc,light,600.0,12/12/2011,33.8158333,-78.6802778,2011
charlotte,nc,fireball,3.0,12/12/2011,35.2269444,-80.8433333,2011
cumming,ga,sphere,600.0,12/12/2011,34.2072222,-84.1402778,2011
new durham,nh,triangle,1800.0,12/20/2012,43.4366667,-71.1727778,2012
chetek,wi,light,900.0,12/20/2012,45.3141667,-91.6508333,2012
des moines,ia,light,2.0,12/20/2012,41.6005556,-93.6088889,2012
conestoga,pa,teardrop,10.0,2/10/2012,39.9405556,-76.3466667,2012
lansdale,pa,oval,30.0,2/3/2012,40.2413889,-75.2841667,2012
blackfoot,id,circle,90.0,12/20/2012,43.1905556,-112.3441667,2012
blackfoot,id,light,300.0,12/20/2012,43.1905556,-112.3441667,2012
tucson,az,circle,900.0,2/3/2012,32.2216667,-110.9258333,2012
honolulu,hi,cone,45.0,12/20/2012,21.3069444,-157.8583333,2012
spindale,nc,circle,300.0,12/20/2012,35.36,-81.9294444,2012
myrtle beach,sc,light,600.0,12/20/2012,33.6888889,-78.8869444,2012
lodi,ca,light,1200.0,2/3/2012,38.1302778,-121.2713889,2012
knife river,mn,sphere,720.0,2/3/2012,46.9494444,-91.7788889,2012
odessa,tx,fireball,15.0,12/20/2012,31.8455556,-102.3672222,2012
spokane valley,wa,changing,240.0,12/20/2012,47.6733333,-117.2383333,2012
spokane valley,wa,changing,480.0,12/20/2012,47.6733333,-117.2383333,2012
spokane valley,wa,fireball,900.0,12/20/2012,47.6733333,-117.2383333,2012
wrens,ga,diamond,360.0,3/13/2012,33.2075,-82.3919444,2012
bristol,tn,triangle,15.0,2/3/2012,36.595,-82.1888889,2012
norman,ok,circle,900.0,2/3/2012,35.2225,-97.4391667,2012
weeki wachee,fl,fireball,1200.0,12/20/2012,28.5152778,-82.5730556,2012
oviedo,fl,light,600.0,12/20/2012,28.6697222,-81.2083333,2012
gorham,me,disk,25.0,2/3/2012,43.6794444,-70.4447222,2012
lafayette,ny,teardrop,4.0,2/3/2012,42.8922222,-76.1055556,2012
middleton,id,other,180.0,2/3/2012,43.7069444,-116.6191667,2012
raleigh,nc,light,600.0,12/20/2012,35.7719444,-78.6388889,2012
sacramento,ca,circle,1500.0,8/5/2012,38.5816667,-121.4933333,2012
st. louis,mo,triangle,900.0,2/3/2012,38.6272222,-90.1977778,2012
starke,fl,light,1.0,3/13/2012,29.9438889,-82.11,2012
st. augustine,fl,triangle,3.0,2/3/2012,29.8944444,-81.3147222,2012
medical lake,wa,light,1800.0,12/20/2012,47.5730556,-117.6811111,2012
remus,mi,teardrop,5.0,9/30/2013,43.5966667,-85.1447222,2013
tampa,fl,circle,180.0,12/12/2013,27.9472222,-82.4586111,2013
felton,pa,disk,10800.0,12/12/2013,39.8547222,-76.5647222,2013
satellite beach,fl,fireball,900.0,12/12/2013,28.1758333,-80.5902778,2013
henderson,nv,triangle,45.0,12/12/2013,36.0397222,-114.9811111,2013
holts summit,mo,light,1800.0,1/10/2014,38.6402778,-92.1222222,2013
sweeny,tx,sphere,3600.0,12/12/2013,29.0386111,-95.6983333,2013
homosassa,fl,light,900.0,12/12/2013,28.7811111,-82.6152778,2013
pierre,sd,light,60.0,2/4/2013,44.3683333,-100.3505556,2013
port orchard,wa,fireball,180.0,12/12/2013,47.5405556,-122.635,2013
hayward,ca,oval,60.0,1/30/2014,37.6688889,-122.0797222,2014
mizpah,nj,diamond,600.0,1/30/2014,39.4866667,-74.8361111,2014
little elm,tx,triangle,120.0,1/30/2014,33.1625,-96.9372222,2014
jeffersonville,ky,triangle,360.0,1/30/2014,37.9736111,-83.8419444,2014
st. petersburg,fl,flash,2.0,2/7/2014,27.7705556,-82.6794444,2014
punta gorda,fl,light,40.0,1/30/2014,26.9294444,-82.0455556,2014
destin,fl,light,120.0,2/27/2014,30.3933333,-86.4958333,2014
bowling green,ky,fireball,5.0,1/30/2014,36.9902778,-86.4436111,2014
fayetteville,ar,flash,3.0,2/27/2014,36.0625,-94.1572222,2014
sultana,ca,circle,30.0,1/30/2014,36.5455556,-119.3391667,2014
las vegas,nv,light,10.0,1/30/2014,36.175,-115.1363889,2014
elk grove,ca,flash,3.0,1/30/2014,38.4088889,-121.3705556,2014
omaha (texas&#44 not nebraska),tx,formation,15.0,2/7/2014,33.1805556,-94.7438889,2014
fairmont,wa,other,10.0,12/12/2011,47.9930556,-122.8647222,1965
mantua,nj,cigar,120.0,7/25/2004,39.7938889,-75.1725,1965
enfield,ct,circle,120.0,8/12/2008,41.9761111,-72.5922222,1965
enfield,ct,circle,120.0,8/12/2008,41.9761111,-72.5922222,1965
enfield,ct,fireball,120.0,7/5/2008,41.9761111,-72.5922222,1965
enfield,ct,fireball,300.0,10/30/2006,41.9761111,-72.5922222,1965
middletown,ct,fireball,120.0,3/19/2009,41.5622222,-72.6511111,1965
newtown square,pa,fireball,6120000.0,7/16/2006,39.9866667,-75.4013889,1965
carpinteria (santa barbara county),ca,sphere,600.0,6/6/2000,34.3988889,-119.5175,1968
ringwood,nj,triangle,180.0,4/16/2005,41.1133333,-74.2458333,1978
santa monica,ca,disk,600.0,11/19/1998,34.0194444,-118.4902778,1980
victor,mt,circle,300.0,5/24/1999,46.4166667,-114.1491667,1986
las vegas,nv,disk,10800.0,5/15/2006,36.175,-115.1363889,1987
canton,tx,other,300.0,8/5/2001,32.5563889,-95.8630556,1990
lu verne,ia,light,5.0,4/8/2002,42.9083333,-94.0736111,1994
kent (auburn&#44 over s. king co. valley),wa,circle,300.0,4/25/2002,47.3811111,-122.2336111,1997
reno,nv,light,1800.0,2/16/1999,39.5297222,-119.8127778,1997
reno,nv,light,300.0,3/7/1998,39.5297222,-119.8127778,1997
reno,nv,light,1090.0,3/7/1998,39.5297222,-119.8127778,1997
reno,nv,circle,1800.0,2/16/1999,39.5297222,-119.8127778,1997
east greenwich,ri,disk,300.0,3/7/1998,41.6602778,-71.4563889,1997
kalamazoo,mi,light,60.0,1/28/1999,42.2916667,-85.5872222,1998
alamosa,co,oval,45.0,1/28/1999,37.4694444,-105.8694444,1998
jerseyville (north of),il,light,60.0,1/28/1999,39.12,-90.3283333,1998
eureka (sighted from),ca,teardrop,900.0,1/28/1999,40.8022222,-124.1625,1998
phoenix,az,circle,20.0,1/28/1999,33.4483333,-112.0733333,1998
coventry,ri,disk,300.0,1/28/1999,41.7,-71.6833333,1998
chagrin falls,oh,light,10.0,1/28/1999,41.4361111,-81.3866667,1998
scranton,ks,fireball,45.0,3/7/1998,38.7816667,-95.7383333,1998
maricopa (4 miles west of&#44 on hwy 166),ca,disk,1800.0,8/5/2001,35.0588889,-119.4,1999
reno,nv,disk,5.0,12/16/1999,39.5297222,-119.8127778,1999
purdy,wa,fireball,2.0,12/16/1999,47.3891667,-122.6241667,1999
lyle,wa,fireball,0.01,12/16/1999,45.6961111,-121.285,1999
wilmington island (savannah),ga,diamond,120.0,2/16/1999,32.0033333,-80.9738889,1999
scottsdale,az,changing,120.0,12/16/1999,33.5091667,-111.8983333,1999
rupert,id,light,120.0,4/9/2004,42.6191667,-113.6763889,1999
big spring,tx,light,1200.0,1/7/2000,32.2502778,-101.4783333,1999
seatac,wa,fireball,300.0,5/11/2000,47.4538889,-122.3205556,2000
beaverton,or,cylinder,900.0,2/16/2000,45.4872222,-122.8025,2000
carlsbad,nm,light,45.0,12/20/2000,32.4205556,-104.2283333,2000
mesa,az,light,900.0,12/9/2000,33.4222222,-111.8219444,2000
beaver,pa,triangle,90.0,12/20/2000,40.6952778,-80.305,2000
springfield,mo,triangle,30.0,1/11/2002,37.2152778,-93.2980556,2001
lombard,il,chevron,180.0,1/11/2002,41.88,-88.0077778,2001
aliso viejo,ca,triangle,90.0,2/18/2001,33.6083333,-117.7444444,2001
wahiawa,hi,other,300.0,2/18/2001,21.5027778,-158.0236111,2001
flagstaff,az,triangle,120.0,1/11/2002,35.1980556,-111.6505556,2001
como,ms,triangle,15.0,2/18/2001,34.5105556,-89.9397222,2001
houston,tx,diamond,600.0,2/18/2001,29.7630556,-95.3630556,2001
monson,ma,light,14400.0,12/23/2002,42.1041667,-72.3194444,2002
longmont,co,light,5.0,12/23/2002,40.1672222,-105.1013889,2002
antioch,ca,formation,1200.0,2/22/2002,38.005,-121.8047222,2002
robbinsdale,mn,diamond,7200.0,12/23/2002,45.0322222,-93.3383333,2002
brazil,in,circle,120.0,12/19/2003,39.5236111,-87.125,2003
chaffee,mo,other,30.0,12/19/2003,37.18,-89.655,2003
morehead city,nc,circle,900.0,3/21/2003,34.7227778,-76.7263889,2003
pueblo,co,light,300.0,12/19/2003,38.2544444,-104.6086111,2003
mission viejo,ca,triangle,300.0,12/19/2003,33.6,-117.6711111,2003
azusa,ca,triangle,600.0,3/11/2003,34.1336111,-117.9066667,2003
camarillo,ca,light,1800.0,12/19/2003,34.2163889,-119.0366667,2003
irvine,ca,chevron,600.0,3/11/2003,33.6694444,-117.8222222,2003
lawrenceville,il,circle,60.0,12/19/2003,38.7291667,-87.6816667,2003
terre haute,in,triangle,300.0,12/19/2003,39.4666667,-87.4138889,2003
greer,sc,disk,5.0,12/9/2003,34.9386111,-82.2272222,2003
sand lake,mi,chevron,600.0,3/21/2003,43.2919444,-85.5177778,2003
riverside,ca,disk,180.0,3/11/2003,33.9533333,-117.3952778,2003
stockbridge,ga,oval,600.0,3/21/2003,33.5441667,-84.2338889,2003
los angeles,ca,egg,30.0,3/11/2003,34.0522222,-118.2427778,2003
houghton,mi,diamond,420.0,1/31/2004,47.1219444,-88.5688889,2003
oklahoma city,ok,light,10.0,3/21/2003,35.4675,-97.5161111,2003
houston,tx,light,10800.0,1/31/2004,29.7630556,-95.3630556,2004
chico,ca,triangle,5.0,12/14/2004,39.7286111,-121.8363889,2004
mariposa,ca,light,10800.0,12/14/2004,37.485,-119.9652778,2004
clarksville,tn,other,180.0,1/19/2005,36.5297222,-87.3594444,2004
nason,il,light,600.0,12/14/2004,38.1761111,-88.9675,2004
flagstaff,az,light,120.0,1/31/2004,35.1980556,-111.6505556,2004
palm desert,ca,other,600.0,12/14/2004,33.7222222,-116.3736111,2004
reading,pa,disk,5400.0,1/31/2004,40.3355556,-75.9272222,2004
levittown,pa,triangle,1800.0,2/12/2004,40.155,-74.8291667,2004
league city,tx,triangle,2.0,2/14/2006,29.5072222,-95.0947222,2004
myrtle beach,sc,light,120.0,1/31/2004,33.6888889,-78.8869444,2004
pennsauken,nj,triangle,180.0,1/31/2004,39.9561111,-75.0583333,2004
bristol,tn,triangle,25.0,12/14/2004,36.595,-82.1888889,2004
woburn,ma,cigar,300.0,1/31/2004,42.4791667,-71.1527778,2004
okmulgee,ok,cigar,180.0,12/16/2005,35.6233333,-95.9602778,2005
los angeles,ca,disk,240.0,2/8/2005,34.0522222,-118.2427778,2005
orangevale,ca,triangle,5.0,2/8/2005,38.6786111,-121.2247222,2005
buffalo,mn,rectangle,180.0,2/1/2007,45.1719444,-93.8744444,2006
monticello,ky,sphere,1800.0,2/1/2007,36.8297222,-84.8491667,2006
yuma,az,light,36000.0,12/14/2006,32.7252778,-114.6236111,2006
tallahassee,fl,triangle,30.0,2/1/2007,30.4380556,-84.2808333,2006
davidson,nc,other,120.0,2/14/2006,35.4991667,-80.8488889,2006
cedar ridge,az,oval,14.0,2/1/2007,33.3333333,-111.845,2006
el paso,tx,circle,900.0,2/14/2006,31.7586111,-106.4863889,2006
huntersville,nc,rectangle,600.0,2/24/2007,35.4105556,-80.8430556,2006
southport,nc,light,240.0,12/14/2006,33.9213889,-78.0205556,2006
iron gate,va,circle,60.0,2/14/2006,37.7975,-79.7913889,2006
amboy,ca,cigar,60.0,2/14/2006,34.5577778,-115.7436111,2006
wewahitchka,fl,fireball,60.0,12/14/2006,30.1125,-85.2005556,2006
eloy (arizona city),az,disk,1800.0,2/14/2006,32.7558333,-111.5541667,2006
saint paul,mn,chevron,120.0,12/14/2006,44.9444444,-93.0930556,2006
greensboro,nc,light,180.0,2/1/2007,36.0725,-79.7922222,2006
mount pocono,pa,light,1.0,2/14/2006,41.1219444,-75.365,2006
waycross,ga,fireball,8.0,12/14/2006,31.2133333,-82.3541667,2006
bettendorf,ia,triangle,8.0,12/14/2006,41.5244444,-90.5155556,2006
bloomfield,mi,diamond,1.0,12/14/2006,42.5377778,-83.2330556,2006
visalia,ca,egg,1800.0,2/14/2006,36.3302778,-119.2911111,2006
jamaica,ny,oval,600.0,3/4/2008,40.6913889,-73.8061111,2007
ukiah,ca,rectangle,3.0,2/1/2007,39.1502778,-123.2066667,2007
cohasset,ma,light,600.0,2/1/2007,42.2416667,-70.8041667,2007
bloomingdale,il,light,60.0,2/1/2007,41.9575,-88.0808333,2007
port orchard,wa,light,600.0,2/24/2007,47.5405556,-122.635,2007
bremerton,wa,light,1200.0,2/1/2007,47.5675,-122.6313889,2007
pawleys island,sc,light,2400.0,2/1/2007,33.4330556,-79.1216667,2007
pittsburgh,pa,fireball,180.0,2/1/2007,40.4405556,-79.9961111,2007
arlington,wa,sphere,300.0,2/1/2007,48.1988889,-122.1238889,2007
troutdale,or,light,300.0,3/4/2008,45.5394444,-122.3861111,2007
chicago,il,light,5.0,2/24/2007,41.85,-87.65,2007
lake station,in,disk,600.0,2/24/2007,41.575,-87.2388889,2007
olathe,ks,light,10800.0,3/4/2008,38.8813889,-94.8188889,2007
kissimmee,fl,disk,60.0,4/14/2009,28.2916667,-81.4077778,2007
tilton,nh,formation,300.0,2/14/2008,43.4422222,-71.5894444,2008
los angeles,ca,light,180.0,1/10/2009,34.0522222,-118.2427778,2008
vidor,tx,cone,900.0,1/10/2009,30.1313889,-94.0152778,2008
mt. laguna,ca,circle,10.0,2/14/2008,32.8722222,-116.4175,2008
boston,ma,cylinder,120.0,2/14/2008,42.3583333,-71.0602778,2008
murphy,tx,flash,120.0,2/14/2008,33.015,-96.6127778,2008
beecher,il,light,1800.0,2/14/2008,41.3405556,-87.6213889,2008
canyon,tx,sphere,300.0,2/14/2008,34.9802778,-101.9183333,2008
north franklin,ct,cross,25.0,2/14/2008,41.6333333,-72.1638889,2008
burbank,ca,formation,180.0,2/14/2008,34.1808333,-118.3080556,2008
lancaster,ky,triangle,10.0,2/14/2008,37.6194444,-84.5780556,2008
carrollton,tx,circle,180.0,3/19/2009,32.9536111,-96.89,2009
belton,tx,other,600.0,12/12/2009,31.0558333,-97.4641667,2009
brownwood,tx,triangle,900.0,3/19/2009,31.7091667,-98.9908333,2009
lenzburg,il,circle,5.0,12/12/2009,38.2872222,-89.8172222,2009
lenzburg,il,circle,5.0,12/12/2009,38.2872222,-89.8172222,2009
glastonbury,ct,circle,3.0,3/19/2009,41.7122222,-72.6086111,2009
eastland,tx,light,900.0,6/9/2009,32.4013889,-98.8172222,2009
new brunswick,nj,light,120.0,3/19/2009,40.4861111,-74.4522222,2009
bloomfield,nj,formation,360.0,3/19/2009,40.8066667,-74.1858333,2009
whittier,ca,fireball,240.0,3/19/2009,33.9791667,-118.0319444,2009
st. louis,mo,diamond,120.0,3/19/2009,38.6272222,-90.1977778,2009
buckeye,az,light,1200.0,12/12/2009,33.3702778,-112.5830556,2009
drums,pa,light,10.0,12/12/2009,41.0180556,-75.9952778,2009
punxsutawney,pa,light,900.0,2/14/2010,40.9436111,-78.9711111,2010
madison county,nc,diamond,60.0,2/14/2010,36.3852778,-79.9597222,2010
costa mesa,ca,flash,800.0,1/5/2011,33.6411111,-117.9177778,2010
jefferson,md,oval,120.0,6/3/2010,39.3619444,-77.5319444,2010
san jose,ca,oval,7.0,6/20/2011,37.3394444,-121.8938889,2010
riley,or,fireball,900.0,12/12/2011,43.5416667,-119.5027778,2010
edinburg,tx,cigar,300.0,2/14/2010,26.3013889,-98.1630556,2010
corona,ca,triangle,240.0,1/5/2011,33.8752778,-117.5655556,2010
broomfield,co,light,45.0,1/5/2011,39.9205556,-105.0861111,2010
ventura,ca,teardrop,180.0,10/10/2011,34.2783333,-119.2922222,2010
kildare,tx,other,600.0,1/5/2011,32.9430556,-94.2480556,2010
leesburg,fl,other,7200.0,1/5/2011,28.8105556,-81.8780556,2010
charlottesville,va,chevron,7200.0,1/5/2011,38.0291667,-78.4769444,2010
longs,sc,other,20.0,12/12/2011,33.9383333,-78.7333333,2011
parkville,md,light,120.0,2/8/2011,39.3772222,-76.54,2011
brinnon,wa,circle,1200.0,12/12/2011,47.6794444,-122.8969444,2011
sarasota,fl,disk,120.0,12/12/2011,27.3361111,-82.5308333,2011
decatur,il,sphere,900.0,12/12/2011,39.8402778,-88.9547222,2011
mcgill,nv,oval,60.0,1/31/2011,39.405,-114.7777778,2011
alice,tx,other,1200.0,12/12/2011,27.7519444,-98.0694444,2011
louisburg,nc,oval,10.0,1/31/2011,36.0988889,-78.3013889,2011
hardin,mt,triangle,7200.0,12/12/2011,45.7325,-107.6113889,2011
plainville,ct,fireball,3.0,1/31/2011,41.6744444,-72.8586111,2011
boston,ma,fireball,180.0,12/17/2011,42.3583333,-71.0602778,2011
san antonio,tx,circle,60.0,12/12/2011,29.4238889,-98.4933333,2011
provincetown,ma,sphere,300.0,12/12/2011,42.0583333,-70.1791667,2011
shelburne falls,ma,circle,7.0,1/31/2011,42.6041667,-72.7397222,2011
chino,ca,triangle,60.0,1/31/2011,34.0122222,-117.6880556,2011
sarasota,fl,light,300.0,12/12/2011,27.3361111,-82.5308333,2011
lacey,wa,flash,3600.0,2/3/2012,47.0344444,-122.8219444,2012
murray,ut,light,3.0,12/20/2012,40.6669444,-111.8872222,2012
gloucester,ma,oval,1800.0,12/20/2012,42.6158333,-70.6625,2012
gardendale,al,light,90.0,12/20/2012,33.66,-86.8127778,2012
lowell,ma,triangle,90.0,12/20/2012,42.6333333,-71.3166667,2012
williston,vt,circle,600.0,12/20/2012,44.4375,-73.0686111,2012
atlanta,ga,light,15.0,12/20/2012,33.7488889,-84.3880556,2012
waterbury,ct,triangle,90.0,12/20/2012,41.5580556,-73.0519444,2012
washington,dc,other,10.0,2/3/2012,38.895,-77.0366667,2012
davie,fl,fireball,900.0,12/20/2012,26.0625,-80.2333333,2012
quinlan,tx,formation,300.0,2/3/2012,32.9102778,-96.1352778,2012
racine,wi,triangle,600.0,2/3/2012,42.7261111,-87.7827778,2012
pleasant prairie,wi,triangle,600.0,2/3/2012,42.5530556,-87.9333333,2012
kenosha,wi,triangle,420.0,2/3/2012,42.5847222,-87.8211111,2012
fort stockton,tx,flash,420.0,2/3/2012,30.8938889,-102.8788889,2012
knoxville,tn,diamond,15.0,12/20/2012,35.9605556,-83.9208333,2012
san francisco,ca,fireball,180.0,12/20/2012,37.775,-122.4183333,2012
wells,me,fireball,5.0,2/3/2012,43.3219444,-70.5813889,2012
thornton,co,circle,180.0,12/12/2013,39.8680556,-104.9713889,2013
jacksonville,fl,triangle,10.0,2/4/2013,30.3319444,-81.6558333,2013
grand forks,nd,triangle,300.0,12/12/2013,47.9252778,-97.0325,2013
benton,ky,cigar,30.0,12/12/2013,36.8572222,-88.3502778,2013
bristol,wi,circle,60.0,12/23/2013,42.5588889,-88.0491667,2013
mount vernon,oh,rectangle,600.0,1/10/2014,40.3933333,-82.4858333,2013
marietta,oh,egg,120.0,12/12/2013,39.4152778,-81.455,2013
buffalo,wy,light,1800.0,12/12/2013,44.3483333,-106.6983333,2013
fremont,ca,light,2700.0,12/12/2013,37.5483333,-121.9875,2013
smithville,tx,other,30.0,2/4/2013,30.0083333,-97.1591667,2013
springfield,il,triangle,60.0,12/12/2013,39.8016667,-89.6436111,2013
gresham,or,other,60.0,12/12/2013,45.4983333,-122.4302778,2013
edison,nj,sphere,10.0,12/12/2013,40.5186111,-74.4125,2013
north pole,ak,flash,5.0,12/12/2013,64.7511111,-147.3494444,2013
redondo beach,ca,changing,180.0,12/12/2013,33.8491667,-118.3875,2013
st. augustine,fl,circle,300.0,2/4/2013,29.8944444,-81.3147222,2013
mobile,al,other,120.0,12/12/2013,30.6941667,-88.0430556,2013
hagerstown,md,light,3000.0,2/4/2013,39.6416667,-77.7202778,2013
beech grove,in,triangle,120.0,1/30/2014,39.7219444,-86.09,2014
palm beach gardens,fl,disk,900.0,1/30/2014,26.8230556,-80.1388889,2014
ahwatukee,az,light,1200.0,1/30/2014,33.3416667,-111.9833333,2014
plaistow,nh,sphere,300.0,1/30/2014,42.8363889,-71.0952778,2014
longmont,co,disk,2.0,2/7/2014,40.1672222,-105.1013889,2014
scottdale,pa,triangle,300.0,1/30/2014,40.1002778,-79.5872222,2014
scottdale,pa,triangle,300.0,1/30/2014,40.1002778,-79.5872222,2014
santa clarita,ca,circle,600.0,1/30/2014,34.3916667,-118.5416667,2014
fort wayne,in,light,30.0,1/30/2014,41.1305556,-85.1288889,2014
schenectady,ny,triangle,900.0,2/7/2014,42.8141667,-73.94,2014
oakton,va,diamond,10.0,1/30/2014,38.8808333,-77.3011111,2014
fort wayne,in,triangle,60.0,1/30/2014,41.1305556,-85.1288889,2014
piqua,oh,light,60.0,2/7/2014,40.1447222,-84.2425,2014
oklahoma city,ok,disk,30.0,1/30/2014,35.4675,-97.5161111,2014
leetsdale,pa,light,180.0,1/30/2014,40.5630556,-80.2086111,2014
dayton,oh,disk,600.0,7/3/2013,39.7588889,-84.1916667,1968
east meadow,ny,changing,1020.0,4/27/2007,40.7138889,-73.5594444,1987
kenai,ak,light,5.0,4/27/2007,60.5544444,-151.2583333,1987
elbridge,ny,other,240.0,6/18/2003,43.0344444,-76.4483333,1995
dallas,tx,light,210.0,3/7/1998,32.7833333,-96.8,1998
sedona (5 miles w. of),az,light,18000.0,4/25/2002,34.8697222,-111.7602778,1998
monroe city (3 miles east of),mo,fireball,2.0,8/5/2001,39.6536111,-91.7344444,1998
palm springs,ca,sphere,10.0,2/16/2000,33.8302778,-116.5444444,1999
new wilmington,pa,circle,120.0,2/16/2000,41.1222222,-80.3330556,2000
san francisco (farallon island),ca,triangle,15.0,2/16/2000,37.775,-122.4183333,2000
new smyrna beach,fl,fireball,10.0,2/18/2001,29.0255556,-80.9272222,2001
virginia beach,va,cylinder,120.0,2/18/2001,36.8527778,-75.9783333,2001
keizer,or,triangle,60.0,2/18/2001,44.9902778,-123.025,2001
independence,ks,light,1800.0,4/27/2007,37.2241667,-95.7080556,2001
navajo,nm,triangle,180.39,2/22/2002,35.9,-109.0333333,2002
bolingbrook,il,oval,600.0,2/22/2002,41.6986111,-88.0683333,2002
fortuna,ca,circle,900.0,2/22/2002,40.5983333,-124.1561111,2002
lake placid,fl,light,30.0,2/22/2002,27.2927778,-81.3630556,2002
hot springs,ar,circle,45.0,3/21/2003,34.5036111,-93.055,2003
spanish fork,ut,formation,5.0,3/21/2003,40.115,-111.6541667,2003
beachwood,oh,chevron,30.0,2/5/2003,41.4644444,-81.5088889,2003
apopka (orlando),fl,sphere,360.0,2/5/2003,28.6802778,-81.5097222,2003
columbus,oh,teardrop,30.0,7/5/2008,39.9611111,-82.9988889,2003
antioch,ca,light,600.0,1/31/2004,38.005,-121.8047222,2004
worcester,ma,chevron,60.0,2/12/2004,42.2625,-71.8027778,2004
chehalis,wa,light,780.0,1/31/2004,46.6622222,-122.9627778,2004
mountlake terrace (seattle),wa,diamond,3600.0,2/12/2004,47.7883333,-122.3075,2004
ketchikan,ak,light,4.0,1/31/2004,55.3422222,-131.6461111,2004
willard,mo,sphere,1200.0,1/31/2004,37.305,-93.4283333,2004
yelm,wa,triangle,30.0,2/8/2005,46.9422222,-122.6047222,2005
morgan hill (12 mi. north of on 101),ca,light,120.0,2/8/2005,37.1305556,-121.6533333,2005
mason,oh,changing,120.0,10/11/2005,39.36,-84.31,2005
modesto,ca,chevron,10.0,2/8/2005,37.6391667,-120.9958333,2005
sarasota,fl,fireball,300.0,2/14/2006,27.3361111,-82.5308333,2006
phoenix,az,light,300.0,2/14/2006,33.4483333,-112.0733333,2006
rockville,md,cylinder,300.0,2/1/2007,39.0838889,-77.1530556,2007
round lake,il,disk,1200.0,2/1/2007,42.3533333,-88.0933333,2007
quincy,ca,cylinder,120.0,2/1/2007,39.9369444,-120.9461111,2007
versailles,ky,sphere,360.0,10/31/2008,38.0525,-84.73,2008
santa rosa,ca,teardrop,6.0,2/14/2008,38.4405556,-122.7133333,2008
weston,mo,changing,900.0,3/4/2008,39.4111111,-94.9013889,2008
kings park,ny,triangle,600.0,2/14/2008,40.8861111,-73.2577778,2008
oklahoma city,ok,flash,3.0,2/14/2008,35.4675,-97.5161111,2008
ocala,fl,circle,30.0,2/14/2008,29.1869444,-82.1402778,2008
advance,nc,other,14400.0,2/14/2008,35.9411111,-80.4094444,2008
cape coral,fl,oval,10800.0,2/14/2008,26.5625,-81.9497222,2008
myrtle beach,sc,sphere,900.0,2/14/2008,33.6888889,-78.8869444,2008
mission hills,ca,light,15.0,3/19/2009,34.2572222,-118.4661111,2009
san diego,ca,disk,60.0,3/19/2009,32.7152778,-117.1563889,2009
lacey,wa,sphere,2400.0,3/19/2009,47.0344444,-122.8219444,2009
